Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
18:21:08 Jan 05 2021,92,72,0,0,0
18:21:10 Jan 05 2021,92,71,0,0,0
18:21:12 Jan 05 2021,92,70,0,0,0
18:21:14 Jan 05 2021,92,71,2,0,0
18:21:16 Jan 05 2021,92,71,0,0,0
18:21:18 Jan 05 2021,92,71,0,0,0
18:21:20 Jan 05 2021,92,71,0,0,0
18:21:22 Jan 05 2021,92,71,0,0,0
18:21:24 Jan 05 2021,92,71,0,0,0
18:21:26 Jan 05 2021,92,71,0,0,0
18:21:28 Jan 05 2021,92,69,0,0,0
18:21:30 Jan 05 2021,92,70,0,0,0
18:21:32 Jan 05 2021,92,70,0,0,0
18:21:34 Jan 05 2021,92,67,0,0,0
18:21:36 Jan 05 2021,92,71,0,0,0
18:21:38 Jan 05 2021,92,70,0,0,0
18:21:40 Jan 05 2021,92,70,0,0,0
18:21:42 Jan 05 2021,92,71,0,0,0
18:21:44 Jan 05 2021,92,72,1,0,0
18:21:46 Jan 05 2021,92,72,0,0,0
18:21:48 Jan 05 2021,92,72,0,0,0
18:21:50 Jan 05 2021,92,72,0,0,0
18:21:52 Jan 05 2021,92,72,0,0,0
18:21:54 Jan 05 2021,92,72,0,0,0
18:21:56 Jan 05 2021,92,73,0,0,0
18:21:58 Jan 05 2021,92,77,0,0,0
18:22:00 Jan 05 2021,91,78,0,0,0
18:22:02 Jan 05 2021,90,76,2,0,0
18:22:04 Jan 05 2021,90,75,0,0,0
18:22:06 Jan 05 2021,90,74,0,0,0
18:22:08 Jan 05 2021,90,74,0,0,0
18:22:10 Jan 05 2021,90,75,0,0,0
18:22:12 Jan 05 2021,90,73,0,0,0
18:22:14 Jan 05 2021,90,74,0,0,0
18:22:16 Jan 05 2021,90,72,0,0,0
18:22:18 Jan 05 2021,90,74,0,0,0
18:22:20 Jan 05 2021,91,75,0,0,0
18:22:22 Jan 05 2021,91,74,0,0,0
18:22:24 Jan 05 2021,92,75,0,0,0
18:22:26 Jan 05 2021,93,76,0,0,0
18:22:28 Jan 05 2021,94,75,0,0,0
18:22:30 Jan 05 2021,95,76,0,0,0
18:22:32 Jan 05 2021,95,74,0,0,0
18:22:34 Jan 05 2021,95,74,0,0,0
18:22:36 Jan 05 2021,95,71,0,0,0
18:22:38 Jan 05 2021,95,70,0,0,0
18:22:40 Jan 05 2021,95,70,0,0,0
18:22:42 Jan 05 2021,95,69,0,0,0
18:22:44 Jan 05 2021,95,71,0,0,0
18:22:46 Jan 05 2021,95,71,0,0,0
18:22:48 Jan 05 2021,94,72,0,0,0
18:22:50 Jan 05 2021,94,71,0,0,0
18:22:52 Jan 05 2021,93,71,0,0,0
18:22:54 Jan 05 2021,93,70,0,0,0
18:22:56 Jan 05 2021,93,61,0,0,0
18:22:58 Jan 05 2021,93,67,0,0,0
18:23:00 Jan 05 2021,92,68,0,0,0
18:23:02 Jan 05 2021,91,70,0,0,0
18:23:04 Jan 05 2021,91,77,0,0,0
18:23:06 Jan 05 2021,90,77,0,0,0
18:23:08 Jan 05 2021,90,67,0,0,0
18:23:10 Jan 05 2021,90,65,0,0,0
18:23:12 Jan 05 2021,89,56,1,0,0
18:23:14 Jan 05 2021,89,62,0,0,0
18:23:16 Jan 05 2021,91,68,0,0,0
18:23:18 Jan 05 2021,91,66,1,0,0
18:23:20 Jan 05 2021,92,70,0,0,0
18:23:22 Jan 05 2021,93,72,1,0,0
18:23:24 Jan 05 2021,93,75,0,0,0
18:23:26 Jan 05 2021,94,75,0,0,0
18:23:28 Jan 05 2021,94,75,0,0,0
18:23:30 Jan 05 2021,94,72,1,0,0
18:23:32 Jan 05 2021,95,72,0,0,0
18:23:34 Jan 05 2021,95,72,0,0,0
18:23:36 Jan 05 2021,95,72,0,0,0
18:23:38 Jan 05 2021,95,72,0,0,0
18:23:40 Jan 05 2021,95,72,0,0,0
18:23:42 Jan 05 2021,95,68,0,0,0
18:23:44 Jan 05 2021,95,68,0,0,0
18:23:46 Jan 05 2021,95,70,0,0,0
18:23:48 Jan 05 2021,95,72,0,0,0
18:23:50 Jan 05 2021,95,75,0,0,0
18:23:52 Jan 05 2021,95,77,0,0,0
18:23:54 Jan 05 2021,95,77,0,0,0
18:23:56 Jan 05 2021,95,79,0,0,0
18:23:58 Jan 05 2021,94,80,0,0,0
18:24:00 Jan 05 2021,94,77,0,0,0
18:24:02 Jan 05 2021,94,76,0,0,0
18:24:04 Jan 05 2021,94,74,0,0,0
18:24:06 Jan 05 2021,95,73,0,0,0
18:24:08 Jan 05 2021,95,77,0,0,0
18:24:10 Jan 05 2021,93,77,0,0,0
18:24:12 Jan 05 2021,93,73,0,0,0
18:24:14 Jan 05 2021,91,70,0,0,0
18:24:16 Jan 05 2021,92,66,0,0,0
18:24:18 Jan 05 2021,92,70,0,0,0
18:24:20 Jan 05 2021,92,70,0,0,0
18:24:22 Jan 05 2021,93,76,0,0,0
18:24:24 Jan 05 2021,93,76,1,0,0
18:24:26 Jan 05 2021,94,75,0,0,0
18:24:28 Jan 05 2021,94,78,0,0,0
18:24:30 Jan 05 2021,94,78,0,0,0
18:24:32 Jan 05 2021,93,81,0,0,0
18:24:34 Jan 05 2021,93,83,0,0,0
18:24:36 Jan 05 2021,93,83,1,0,0
18:24:38 Jan 05 2021,94,80,0,0,0
18:24:40 Jan 05 2021,94,75,0,0,0
18:24:42 Jan 05 2021,95,63,0,0,0
18:24:44 Jan 05 2021,96,57,0,0,0
18:24:46 Jan 05 2021,95,59,0,0,0
18:24:48 Jan 05 2021,96,56,0,0,0
18:24:50 Jan 05 2021,95,59,0,0,0
18:24:52 Jan 05 2021,95,56,0,0,0
18:24:54 Jan 05 2021,95,50,0,0,0
18:24:56 Jan 05 2021,95,51,0,0,0
18:24:58 Jan 05 2021,95,52,0,0,0
18:25:00 Jan 05 2021,95,59,0,0,0
18:25:02 Jan 05 2021,95,67,0,0,0
18:25:04 Jan 05 2021,95,66,1,0,0
18:25:06 Jan 05 2021,94,63,0,0,0
18:25:08 Jan 05 2021,94,57,0,0,0
18:25:10 Jan 05 2021,93,60,0,0,0
18:25:12 Jan 05 2021,93,67,0,0,0
18:25:14 Jan 05 2021,93,72,1,0,0
18:25:16 Jan 05 2021,93,71,0,0,0
18:25:18 Jan 05 2021,93,70,0,0,0
18:25:20 Jan 05 2021,93,71,0,0,0
18:25:22 Jan 05 2021,92,73,1,0,0
18:25:24 Jan 05 2021,92,75,0,0,0
18:25:26 Jan 05 2021,92,75,0,0,0
18:25:28 Jan 05 2021,91,76,0,0,0
18:25:30 Jan 05 2021,91,75,0,0,0
18:25:32 Jan 05 2021,90,75,1,0,0
18:25:34 Jan 05 2021,89,75,0,0,0
18:25:36 Jan 05 2021,90,75,0,0,0
18:25:38 Jan 05 2021,90,73,0,0,0
18:25:40 Jan 05 2021,90,73,0,0,0
18:25:42 Jan 05 2021,91,72,1,0,0
18:25:44 Jan 05 2021,91,71,1,0,0
18:25:46 Jan 05 2021,92,68,1,0,0
18:25:48 Jan 05 2021,93,62,0,0,0
18:25:50 Jan 05 2021,93,65,0,0,0
18:25:52 Jan 05 2021,94,64,0,0,0
18:25:54 Jan 05 2021,94,67,1,0,0
18:25:56 Jan 05 2021,94,66,0,0,0
18:25:58 Jan 05 2021,94,64,1,0,0
18:26:00 Jan 05 2021,94,62,0,0,0
18:26:02 Jan 05 2021,94,61,0,0,0
18:26:04 Jan 05 2021,94,64,0,0,0
18:26:06 Jan 05 2021,94,61,0,0,0
18:26:08 Jan 05 2021,94,61,0,0,0
18:26:10 Jan 05 2021,94,58,0,0,0
18:26:12 Jan 05 2021,95,53,1,0,0
18:26:14 Jan 05 2021,95,51,0,0,0
18:26:16 Jan 05 2021,95,49,0,0,0
18:26:18 Jan 05 2021,94,47,0,0,0
18:26:20 Jan 05 2021,94,45,0,0,0
18:26:22 Jan 05 2021,93,43,0,0,0
18:26:24 Jan 05 2021,94,43,0,0,0
18:26:26 Jan 05 2021,94,43,0,0,0
18:26:28 Jan 05 2021,94,48,0,0,0
18:26:30 Jan 05 2021,94,49,1,0,0
18:26:32 Jan 05 2021,93,52,0,0,0
18:26:34 Jan 05 2021,94,52,0,0,0
18:26:36 Jan 05 2021,93,52,0,0,0
18:26:38 Jan 05 2021,91,53,1,0,0
18:26:40 Jan 05 2021,90,50,1,0,0
18:26:42 Jan 05 2021,89,49,0,0,0
18:26:44 Jan 05 2021,89,48,0,0,0
18:26:46 Jan 05 2021,89,50,0,0,0
18:26:48 Jan 05 2021,89,49,0,0,0
18:26:50 Jan 05 2021,89,47,0,0,0
18:26:52 Jan 05 2021,88,44,0,0,0
18:26:54 Jan 05 2021,88,40,0,0,0
18:26:56 Jan 05 2021,87,38,0,0,0
18:26:58 Jan 05 2021,88,38,0,0,0
18:27:00 Jan 05 2021,89,38,1,0,0
18:27:02 Jan 05 2021,91,38,0,0,0
18:27:04 Jan 05 2021,93,38,1,0,0
18:27:06 Jan 05 2021,94,38,0,0,0
18:27:08 Jan 05 2021,94,38,0,0,0
18:27:10 Jan 05 2021,94,38,0,0,0
18:27:12 Jan 05 2021,94,38,0,0,0
18:27:14 Jan 05 2021,94,38,0,0,0
18:27:16 Jan 05 2021,94,38,0,0,0
18:27:18 Jan 05 2021,94,38,0,0,0
18:27:20 Jan 05 2021,94,38,0,0,0
18:27:22 Jan 05 2021,94,38,0,0,0
18:27:24 Jan 05 2021,94,38,0,0,0
18:27:26 Jan 05 2021,94,38,0,0,0
18:27:28 Jan 05 2021,94,38,0,0,0
18:27:30 Jan 05 2021,93,36,0,0,0
18:27:32 Jan 05 2021,93,37,0,0,0
18:27:34 Jan 05 2021,93,37,0,0,0
18:27:36 Jan 05 2021,94,37,1,0,0
18:27:38 Jan 05 2021,94,38,0,0,0
18:27:40 Jan 05 2021,93,37,0,0,0
18:27:42 Jan 05 2021,92,36,0,0,0
18:27:44 Jan 05 2021,91,35,0,0,0
18:27:46 Jan 05 2021,90,36,0,0,0
18:27:48 Jan 05 2021,90,36,0,0,0
18:27:50 Jan 05 2021,90,36,0,0,0
18:27:52 Jan 05 2021,90,36,0,0,0
18:27:54 Jan 05 2021,89,36,0,0,0
18:27:56 Jan 05 2021,88,38,0,0,0
18:27:58 Jan 05 2021,87,38,1,0,0
18:28:00 Jan 05 2021,87,39,0,0,0
18:28:02 Jan 05 2021,87,39,0,0,0
18:28:04 Jan 05 2021,88,40,0,0,0
18:28:06 Jan 05 2021,88,41,0,0,0
18:28:08 Jan 05 2021,88,42,0,0,0
18:28:10 Jan 05 2021,88,41,1,0,0
18:28:12 Jan 05 2021,89,40,1,0,0
18:28:14 Jan 05 2021,90,40,0,0,0
18:28:16 Jan 05 2021,91,39,0,0,0
18:28:18 Jan 05 2021,93,38,1,0,0
18:28:20 Jan 05 2021,93,39,0,0,0
18:28:22 Jan 05 2021,93,39,0,0,0
18:28:24 Jan 05 2021,93,39,0,0,0
18:28:26 Jan 05 2021,93,39,0,0,0
18:28:28 Jan 05 2021,93,39,0,0,0
18:28:30 Jan 05 2021,93,39,0,0,0
18:28:32 Jan 05 2021,93,39,0,0,0
18:28:34 Jan 05 2021,94,39,0,0,0
18:28:36 Jan 05 2021,94,39,0,0,0
18:28:38 Jan 05 2021,94,39,0,0,0
18:28:40 Jan 05 2021,94,39,1,0,0
18:28:42 Jan 05 2021,94,39,0,0,0
18:28:44 Jan 05 2021,94,39,0,0,0
18:28:46 Jan 05 2021,94,39,0,0,0
18:28:48 Jan 05 2021,94,39,0,0,0
18:28:50 Jan 05 2021,93,39,0,0,0
18:28:52 Jan 05 2021,92,38,0,0,0
18:28:54 Jan 05 2021,90,37,0,0,0
18:28:56 Jan 05 2021,90,37,0,0,0
18:28:58 Jan 05 2021,90,37,0,0,0
18:29:00 Jan 05 2021,89,38,0,0,0
18:29:02 Jan 05 2021,89,38,1,0,0
18:29:04 Jan 05 2021,89,38,0,0,0
18:29:06 Jan 05 2021,89,38,1,0,0
18:29:08 Jan 05 2021,88,38,0,0,0
18:29:10 Jan 05 2021,88,40,0,0,0
18:29:12 Jan 05 2021,88,41,1,0,0
18:29:14 Jan 05 2021,87,41,1,0,0
18:29:16 Jan 05 2021,87,41,0,0,0
18:29:18 Jan 05 2021,87,40,0,0,0
18:29:20 Jan 05 2021,87,40,1,0,0
18:29:22 Jan 05 2021,87,40,0,0,0
18:29:24 Jan 05 2021,87,40,0,0,0
18:29:26 Jan 05 2021,87,40,1,0,0
18:29:28 Jan 05 2021,87,40,0,0,0
18:29:30 Jan 05 2021,88,40,0,0,0
18:29:32 Jan 05 2021,89,40,0,0,0
18:29:34 Jan 05 2021,89,40,1,0,0
18:29:36 Jan 05 2021,89,40,0,0,0
18:29:38 Jan 05 2021,89,40,0,0,0
18:29:40 Jan 05 2021,89,40,0,0,0
18:29:42 Jan 05 2021,89,40,0,0,0
18:29:44 Jan 05 2021,89,40,0,0,0
18:29:46 Jan 05 2021,89,40,0,0,0
18:29:48 Jan 05 2021,90,40,0,0,0
18:29:50 Jan 05 2021,92,39,0,0,0
18:29:52 Jan 05 2021,93,38,0,0,0
18:29:54 Jan 05 2021,94,37,0,0,0
18:29:56 Jan 05 2021,94,37,0,0,0
18:29:58 Jan 05 2021,94,38,0,0,0
18:30:00 Jan 05 2021,94,38,0,0,0
18:30:02 Jan 05 2021,94,38,0,0,0
18:30:04 Jan 05 2021,94,39,0,0,0
18:30:06 Jan 05 2021,93,38,0,0,0
18:30:08 Jan 05 2021,92,36,0,0,0
18:30:10 Jan 05 2021,90,35,0,0,0
18:30:12 Jan 05 2021,90,34,1,0,0
18:30:14 Jan 05 2021,90,34,1,0,0
18:30:16 Jan 05 2021,90,35,0,0,0
18:30:18 Jan 05 2021,90,35,0,0,0
18:30:20 Jan 05 2021,90,35,1,0,0
18:30:22 Jan 05 2021,90,37,0,0,0
18:30:24 Jan 05 2021,89,38,1,0,0
18:30:26 Jan 05 2021,89,38,0,0,0
18:30:28 Jan 05 2021,89,38,0,0,0
18:30:30 Jan 05 2021,89,38,0,0,0
18:30:32 Jan 05 2021,89,38,0,0,0
18:30:34 Jan 05 2021,90,38,0,0,0
18:30:36 Jan 05 2021,90,38,0,0,0
18:30:38 Jan 05 2021,90,38,0,0,0
18:30:40 Jan 05 2021,90,38,0,0,0
18:30:42 Jan 05 2021,90,38,0,0,0
18:30:44 Jan 05 2021,90,38,0,0,0
18:30:46 Jan 05 2021,90,38,1,0,0
18:30:48 Jan 05 2021,90,38,0,0,0
18:30:50 Jan 05 2021,91,38,0,0,0
18:30:52 Jan 05 2021,93,39,0,0,0
18:30:54 Jan 05 2021,94,40,0,0,0
18:30:56 Jan 05 2021,95,42,0,0,0
18:30:58 Jan 05 2021,95,42,0,0,0
18:31:00 Jan 05 2021,95,40,0,0,0
18:31:02 Jan 05 2021,95,40,0,0,0
18:31:04 Jan 05 2021,95,39,0,0,0
18:31:06 Jan 05 2021,95,39,0,0,0
18:31:08 Jan 05 2021,96,39,0,0,0
18:31:10 Jan 05 2021,96,39,0,0,0
18:31:12 Jan 05 2021,96,39,0,0,0
18:31:14 Jan 05 2021,95,39,0,0,0
18:31:16 Jan 05 2021,94,38,1,0,0
18:31:18 Jan 05 2021,93,38,0,0,0
18:31:20 Jan 05 2021,93,38,0,0,0
18:31:22 Jan 05 2021,93,38,0,0,0
18:31:24 Jan 05 2021,93,38,0,0,0
18:31:26 Jan 05 2021,93,38,4,0,0
18:31:28 Jan 05 2021,93,38,1,0,0
18:31:30 Jan 05 2021,93,38,1,0,0
18:31:32 Jan 05 2021,93,38,1,0,0
18:31:34 Jan 05 2021,93,39,1,0,0
18:31:36 Jan 05 2021,92,38,0,0,0
18:31:38 Jan 05 2021,90,39,1,0,0
18:31:40 Jan 05 2021,89,40,1,0,0
18:31:42 Jan 05 2021,88,40,1,0,0
18:31:44 Jan 05 2021,87,40,1,0,0
18:31:46 Jan 05 2021,87,40,1,0,0
18:31:48 Jan 05 2021,87,40,1,0,0
18:31:50 Jan 05 2021,87,40,1,0,0
18:31:52 Jan 05 2021,89,40,1,0,0
18:31:54 Jan 05 2021,91,40,1,0,0
18:31:56 Jan 05 2021,92,40,0,0,0
18:31:58 Jan 05 2021,93,40,0,0,0
18:32:00 Jan 05 2021,94,40,1,0,0
18:32:02 Jan 05 2021,94,40,2,0,0
18:32:04 Jan 05 2021,95,41,3,0,0
18:32:06 Jan 05 2021,95,41,2,0,0
18:32:08 Jan 05 2021,95,41,1,0,0
18:32:10 Jan 05 2021,95,41,13,0,0
18:32:12 Jan 05 2021,95,41,3,0,0
18:32:14 Jan 05 2021,95,41,37,0,0
18:32:16 Jan 05 2021,95,41,2,0,0
18:32:18 Jan 05 2021,95,41,0,0,0
18:32:20 Jan 05 2021,95,41,0,0,0
18:32:22 Jan 05 2021,95,41,0,0,0
18:32:24 Jan 05 2021,95,54,0,0,0
18:32:26 Jan 05 2021,95,60,0,0,0
18:32:28 Jan 05 2021,95,66,0,0,0
18:32:30 Jan 05 2021,95,71,0,0,0
18:32:32 Jan 05 2021,95,68,0,0,0
18:32:34 Jan 05 2021,95,74,0,0,0
18:32:36 Jan 05 2021,95,74,0,0,0
18:32:38 Jan 05 2021,95,71,0,0,0
18:32:40 Jan 05 2021,94,67,0,0,0
18:32:42 Jan 05 2021,94,65,0,0,0
18:32:44 Jan 05 2021,93,64,0,0,0
18:32:46 Jan 05 2021,93,69,0,0,0
18:32:48 Jan 05 2021,93,70,2,0,0
18:32:50 Jan 05 2021,93,70,1,0,0
18:32:52 Jan 05 2021,93,70,1,0,0
18:32:54 Jan 05 2021,93,70,1,0,0
18:32:56 Jan 05 2021,93,70,0,0,0
18:32:58 Jan 05 2021,93,71,0,0,0
18:33:00 Jan 05 2021,92,73,1,0,0
18:33:02 Jan 05 2021,92,77,0,0,0
18:33:04 Jan 05 2021,92,80,0,0,0
18:33:06 Jan 05 2021,92,81,0,0,0
18:33:08 Jan 05 2021,92,78,0,0,0
18:33:10 Jan 05 2021,92,77,1,0,0
18:33:12 Jan 05 2021,92,77,2,0,0
18:33:14 Jan 05 2021,92,78,0,0,0
18:33:16 Jan 05 2021,92,80,1,0,0
18:33:18 Jan 05 2021,93,81,0,0,0
18:33:20 Jan 05 2021,94,80,0,0,0
18:33:22 Jan 05 2021,94,79,1,0,0
18:33:24 Jan 05 2021,94,79,0,0,0
18:33:26 Jan 05 2021,93,79,1,0,0
18:33:28 Jan 05 2021,94,82,1,0,0
18:33:30 Jan 05 2021,94,84,0,0,0
18:33:32 Jan 05 2021,94,83,0,0,0
18:33:34 Jan 05 2021,94,85,0,0,0
18:33:36 Jan 05 2021,94,83,1,0,0
18:33:38 Jan 05 2021,94,81,0,0,0
18:33:40 Jan 05 2021,93,79,0,0,0
18:33:42 Jan 05 2021,93,78,1,0,0
18:33:44 Jan 05 2021,93,74,1,0,0
18:33:46 Jan 05 2021,93,74,7,0,0
18:33:48 Jan 05 2021,93,76,1,0,0
18:33:50 Jan 05 2021,93,74,0,0,0
18:33:52 Jan 05 2021,93,74,1,0,0
18:33:54 Jan 05 2021,93,76,0,0,0
18:33:56 Jan 05 2021,92,78,1,0,0
18:33:58 Jan 05 2021,92,78,1,0,0
18:34:00 Jan 05 2021,92,79,1,0,0
18:34:02 Jan 05 2021,90,82,1,0,0
18:34:04 Jan 05 2021,91,82,1,0,0
18:34:06 Jan 05 2021,90,84,1,0,0
18:34:08 Jan 05 2021,90,85,0,0,0
18:34:10 Jan 05 2021,90,86,0,0,0
18:34:12 Jan 05 2021,90,87,0,0,0
18:34:14 Jan 05 2021,90,86,0,0,0
18:34:16 Jan 05 2021,90,86,0,0,0
18:34:18 Jan 05 2021,89,82,0,0,0
18:34:20 Jan 05 2021,89,78,0,0,0
18:34:22 Jan 05 2021,88,77,0,0,0
18:34:24 Jan 05 2021,89,73,0,0,0
18:34:26 Jan 05 2021,89,72,0,0,0
18:34:28 Jan 05 2021,89,73,0,0,0
18:34:30 Jan 05 2021,89,73,0,0,0
18:34:32 Jan 05 2021,90,72,0,0,0
18:34:34 Jan 05 2021,90,73,0,0,0
18:34:36 Jan 05 2021,90,73,0,0,0
18:34:38 Jan 05 2021,90,72,0,0,0
18:34:40 Jan 05 2021,90,73,0,0,0
18:34:42 Jan 05 2021,90,73,0,0,0
18:34:44 Jan 05 2021,90,73,0,0,0
18:34:46 Jan 05 2021,91,74,0,0,0
18:34:48 Jan 05 2021,91,74,0,0,0
18:34:50 Jan 05 2021,92,74,0,0,0
18:34:52 Jan 05 2021,92,74,0,0,0
18:34:54 Jan 05 2021,92,74,0,0,0
18:34:56 Jan 05 2021,92,74,0,0,0
18:34:58 Jan 05 2021,92,74,0,0,0
18:35:00 Jan 05 2021,91,74,0,0,0
18:35:02 Jan 05 2021,91,74,0,0,0
18:35:04 Jan 05 2021,90,72,1,0,0
18:35:06 Jan 05 2021,90,75,0,0,0
18:35:08 Jan 05 2021,90,74,0,0,0
18:35:10 Jan 05 2021,90,73,0,0,0
18:35:12 Jan 05 2021,91,75,0,0,0
18:35:14 Jan 05 2021,91,75,0,0,0
18:35:16 Jan 05 2021,90,77,0,0,0
18:35:18 Jan 05 2021,90,78,0,0,0
18:35:20 Jan 05 2021,89,80,0,0,0
18:35:22 Jan 05 2021,89,81,0,0,0
18:35:24 Jan 05 2021,89,79,0,0,0
18:35:26 Jan 05 2021,89,78,0,0,0
18:35:28 Jan 05 2021,90,77,0,0,0
18:35:30 Jan 05 2021,90,77,0,0,0
18:35:32 Jan 05 2021,91,76,0,0,0
18:35:34 Jan 05 2021,91,76,0,0,0
18:35:36 Jan 05 2021,91,73,1,0,0
18:35:38 Jan 05 2021,92,72,0,0,0
18:35:40 Jan 05 2021,92,72,0,0,0
18:35:42 Jan 05 2021,92,70,0,0,0
18:35:44 Jan 05 2021,92,67,0,0,0
18:35:46 Jan 05 2021,92,65,0,0,0
18:35:48 Jan 05 2021,92,64,0,0,0
18:35:50 Jan 05 2021,92,66,0,0,0
18:35:52 Jan 05 2021,92,66,0,0,0
18:35:54 Jan 05 2021,92,61,0,0,0
18:35:56 Jan 05 2021,92,61,5,0,0
18:35:58 Jan 05 2021,92,60,1,0,0
18:36:00 Jan 05 2021,92,64,0,0,0
18:36:02 Jan 05 2021,92,65,0,0,0
18:36:04 Jan 05 2021,92,64,1,0,0
18:36:06 Jan 05 2021,92,64,1,0,0
18:36:08 Jan 05 2021,92,64,0,0,0
18:36:10 Jan 05 2021,92,64,0,0,0
18:36:12 Jan 05 2021,92,64,1,0,0
18:36:14 Jan 05 2021,92,64,1,0,0
18:36:16 Jan 05 2021,92,64,1,0,0
18:36:18 Jan 05 2021,92,64,0,0,0
18:36:20 Jan 05 2021,92,64,1,0,0
18:36:22 Jan 05 2021,92,64,1,0,0
18:36:24 Jan 05 2021,92,64,1,0,0
18:36:26 Jan 05 2021,92,64,1,0,0
18:36:28 Jan 05 2021,91,56,1,0,0
18:36:30 Jan 05 2021,91,53,6,0,0
18:36:32 Jan 05 2021,91,50,5,0,0
18:36:34 Jan 05 2021,91,49,1,0,0
18:36:36 Jan 05 2021,91,52,1,0,0
18:36:38 Jan 05 2021,91,51,1,0,0
18:36:40 Jan 05 2021,91,50,0,0,0
18:36:42 Jan 05 2021,91,51,0,0,0
18:36:44 Jan 05 2021,91,51,0,0,0
18:36:46 Jan 05 2021,91,51,1,0,0
18:36:48 Jan 05 2021,91,51,1,0,0
18:36:50 Jan 05 2021,91,51,1,0,0
18:36:52 Jan 05 2021,92,51,0,0,0
18:36:54 Jan 05 2021,92,50,1,0,0
18:36:56 Jan 05 2021,92,50,0,0,0
18:36:58 Jan 05 2021,93,50,1,0,0
18:37:00 Jan 05 2021,94,45,0,0,0
18:37:02 Jan 05 2021,95,42,0,0,0
18:37:04 Jan 05 2021,94,39,1,0,0
18:37:06 Jan 05 2021,94,38,0,0,0
18:37:08 Jan 05 2021,94,39,0,0,0
18:37:10 Jan 05 2021,94,38,0,0,0
18:37:12 Jan 05 2021,94,38,0,0,0
18:37:14 Jan 05 2021,94,38,0,0,0
18:37:16 Jan 05 2021,94,38,0,0,0
18:37:18 Jan 05 2021,94,38,14,0,0
18:37:20 Jan 05 2021,94,38,5,0,0
18:37:22 Jan 05 2021,94,38,1,0,0
18:37:24 Jan 05 2021,94,38,0,0,0
18:37:26 Jan 05 2021,94,38,0,0,0
18:37:28 Jan 05 2021,94,38,0,0,0
18:37:30 Jan 05 2021,94,38,0,0,0
18:37:32 Jan 05 2021,94,37,0,0,0
18:37:34 Jan 05 2021,94,36,1,0,0
18:37:36 Jan 05 2021,94,36,1,0,0
18:37:38 Jan 05 2021,93,34,0,0,0
18:37:40 Jan 05 2021,93,34,0,0,0
18:37:42 Jan 05 2021,93,34,0,0,0
18:37:44 Jan 05 2021,93,34,1,0,0
18:37:46 Jan 05 2021,93,34,0,0,0
18:37:48 Jan 05 2021,93,34,0,0,0
18:37:50 Jan 05 2021,93,34,0,0,0
18:37:52 Jan 05 2021,93,34,1,0,0
18:37:54 Jan 05 2021,93,34,1,0,0
18:37:56 Jan 05 2021,93,34,0,0,0
18:37:58 Jan 05 2021,94,35,0,0,0
18:38:00 Jan 05 2021,95,36,0,0,0
18:38:02 Jan 05 2021,95,36,1,0,0
18:38:04 Jan 05 2021,95,36,1,0,0
18:38:06 Jan 05 2021,95,36,0,0,0
18:38:08 Jan 05 2021,95,36,0,0,0
18:38:10 Jan 05 2021,95,36,1,0,0
18:38:12 Jan 05 2021,95,36,0,0,0
18:38:14 Jan 05 2021,95,36,0,0,0
18:38:16 Jan 05 2021,96,39,0,0,0
18:38:18 Jan 05 2021,96,43,0,0,0
18:38:20 Jan 05 2021,96,44,0,0,0
18:38:22 Jan 05 2021,96,46,1,0,0
18:38:24 Jan 05 2021,96,45,0,0,0
18:38:26 Jan 05 2021,96,43,1,0,0
18:38:28 Jan 05 2021,96,44,1,0,0
18:38:30 Jan 05 2021,96,44,1,0,0
18:38:32 Jan 05 2021,96,44,1,0,0
18:38:34 Jan 05 2021,96,44,0,0,0
18:38:36 Jan 05 2021,95,44,1,0,0
18:38:38 Jan 05 2021,95,45,0,0,0
18:38:40 Jan 05 2021,94,48,0,0,0
18:38:42 Jan 05 2021,94,47,1,0,0
18:38:44 Jan 05 2021,94,48,2,0,0
18:38:46 Jan 05 2021,94,48,1,0,0
18:38:48 Jan 05 2021,94,48,1,0,0
18:38:50 Jan 05 2021,94,48,1,0,0
18:38:52 Jan 05 2021,93,51,1,0,0
18:38:54 Jan 05 2021,92,51,0,0,0
18:38:56 Jan 05 2021,92,52,1,0,0
18:38:58 Jan 05 2021,91,55,1,0,0
18:39:00 Jan 05 2021,92,52,1,0,0
18:39:02 Jan 05 2021,92,53,1,0,0
18:39:04 Jan 05 2021,93,53,1,0,0
18:39:06 Jan 05 2021,94,52,1,0,0
18:39:08 Jan 05 2021,94,52,1,0,0
18:39:10 Jan 05 2021,95,52,1,0,0
18:39:12 Jan 05 2021,96,50,1,0,0
18:39:14 Jan 05 2021,96,49,1,0,0
18:39:16 Jan 05 2021,96,47,1,0,0
18:39:18 Jan 05 2021,96,47,0,0,0
18:39:20 Jan 05 2021,96,47,1,0,0
18:39:22 Jan 05 2021,96,47,0,0,0
18:39:24 Jan 05 2021,96,47,0,0,0
18:39:26 Jan 05 2021,96,47,2,0,0
18:39:28 Jan 05 2021,96,47,0,0,0
18:39:30 Jan 05 2021,96,47,0,0,0
18:39:32 Jan 05 2021,96,47,0,0,0
18:39:34 Jan 05 2021,96,46,0,0,0
18:39:36 Jan 05 2021,96,47,0,0,0
18:39:38 Jan 05 2021,96,47,0,0,0
18:39:40 Jan 05 2021,96,47,0,0,0
18:39:42 Jan 05 2021,96,47,0,0,0
